transaction_id,customer_id,account_type,region,category,merchant,amount,currency,timestamp,memo,is_flagged
TXN000195,Customer_0476,checking,West,education,Coursera,-277.42,USD,2024-05-02T15:41:00,Coursera annual learning subscription,False
TXN000196,Customer_0046,credit,Southwest,entertainment,AMC Theaters,2908.31,USD,2023-08-26T17:47:00,In-app purchase on AMC Theaters platform,False
TXN000197,Customer_0471,checking,West,groceries,Trader Joe's,3970.69,USD,2024-05-22T05:59:00,Quick stop at Trader Joe's for produce and dairy,False
TXN000198,Customer_0476,savings,Midwest,entertainment,Netflix,1346.27,USD,2024-04-10T20:34:00,Netflix monthly subscription auto-renewal,False
TXN000199,Customer_0170,checking,West,travel,Hertz,1231.4,USD,2023-09-21T22:11:00,Hotel stay at Hertz during product summit,True
TXN000200,Customer_0313,credit,West,healthcare,LabCorp,3036.43,USD,2024-03-13T16:20:00,Lab work order from LabCorp,False
TXN000201,Customer_0004,savings,West,dining,Starbucks,2151.16,USD,2023-08-30T14:48:00,"Lunch with the team at Starbucks, celebrated Q3 results",False
TXN000202,Customer_0355,checking,Northeast,healthcare,LabCorp,-328.57,USD,2023-05-02T14:19:00,Lab work order from LabCorp,False
TXN000203,Customer_0152,savings,Southwest,insurance,Progressive,532.78,USD,2023-08-15T07:08:00,Life insurance premium payment to Progressive,False
TXN000204,Customer_0242,credit,Southeast,education,Barnes & Noble,1874.23,USD,2023-09-11T21:48:00,Textbook purchase at Barnes & Noble for continuing ed,False
TXN000205,Customer_0470,credit,Northeast,dining,Olive Garden,2379.14,USD,2023-03-05T17:57:00,"Client dinner at Olive Garden, discussed Q4 roadmap",False
TXN000206,Customer_0227,checking,Southeast,rent,First Place Rentals,744.59,USD,2024-05-15T02:57:00,Monthly rent payment to First Place Rentals,False
TXN000207,Customer_0030,credit,West,groceries,Kroger,2312.05,USD,2023-11-12T23:01:00,"Weekly grocery run at Kroger, stocked up on essentials",False
TXN000208,Customer_0359,checking,Southwest,groceries,Trader Joe's,333.27,USD,2023-03-03T02:59:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN000209,Customer_0374,credit,West,entertainment,Steam,3461.53,USD,2024-01-19T12:28:00,Steam monthly subscription auto-renewal,False
TXN000210,Customer_0277,checking,Midwest,shopping,IKEA,3073.87,USD,2023-05-02T05:34:00,Online order from IKEA — home office equipment,False
TXN000211,Customer_0238,credit,Southwest,travel,Marriott Hotels,3404.03,USD,2024-03-10T17:24:00,Flight to Chicago via Marriott Hotels for annual conference,False
TXN000212,Customer_0449,credit,Northeast,utilities,National Grid,702.27,USD,2023-02-02T21:26:00,National Grid electricity bill for the apartment,False
TXN000213,Customer_0229,credit,Northeast,groceries,Trader Joe's,307.47,USD,2023-09-08T23:02:00,"Weekly grocery run at Trader Joe's, stocked up on essentials",False
TXN000214,Customer_0072,credit,Midwest,utilities,Verizon,3395.96,USD,2023-08-28T23:36:00,Monthly Verizon internet and cable bill,False
TXN000215,Customer_0339,credit,Southeast,rent,Metro Realty,1361.43,USD,2024-02-28T09:17:00,Monthly rent payment to Metro Realty,False
TXN000216,Customer_0025,savings,West,rent,Urban Living Co,3055.98,USD,2024-06-21T10:44:00,Lease renewal fee at Urban Living Co,False
TXN000217,Customer_0124,checking,Midwest,travel,Uber,831.54,USD,2023-05-28T14:58:00,Hotel stay at Uber during product summit,False
TXN000218,Customer_0131,checking,Midwest,shopping,IKEA,2387.31,USD,2023-03-22T14:54:00,Flash sale purchase at IKEA,False
TXN000219,Customer_0309,checking,Northeast,insurance,State Farm,1211.73,USD,2023-07-12T18:46:00,Monthly State Farm auto insurance premium,False
TXN000220,Customer_0490,checking,Southeast,utilities,National Grid,3913.28,USD,2023-07-14T23:07:00,Monthly National Grid internet and cable bill,False
TXN000221,Customer_0469,checking,Southwest,education,Udemy,2721.78,USD,2023-11-26T09:24:00,Udemy annual learning subscription,False
TXN000222,Customer_0239,checking,West,healthcare,LabCorp,1621.6,USD,2023-11-24T06:23:00,Annual physical copay at LabCorp,False
TXN000223,Customer_0300,credit,West,groceries,Aldi,-278.89,USD,2023-10-30T04:12:00,"Weekly grocery run at Aldi, stocked up on essentials",False
TXN000224,Customer_0351,savings,Midwest,shopping,Zara,2249.36,USD,2024-05-15T23:41:00,Online order from Zara — home office equipment,False
TXN000225,Customer_0369,credit,West,education,Udemy,3578.41,USD,2023-07-08T17:41:00,Udemy annual learning subscription,False
TXN000226,Customer_0392,checking,West,insurance,Geico,4253.62,USD,2023-05-21T20:14:00,Monthly Geico auto insurance premium,False
TXN000227,Customer_0317,credit,Southwest,travel,Delta Airlines,2278.27,USD,2024-05-09T21:31:00,Flight to Chicago via Delta Airlines for annual conference,True
TXN000228,Customer_0141,credit,Midwest,insurance,USAA,58.27,USD,2023-01-18T16:52:00,USAA renters insurance quarterly payment,False
TXN000229,Customer_0124,checking,Southwest,shopping,Target,4131.63,USD,2024-06-23T08:52:00,Online order from Target — home office equipment,False
TXN000230,Customer_0125,credit,Southeast,shopping,Amazon,4317.04,USD,2023-11-04T21:52:00,In-store purchase at Amazon — seasonal wardrobe,False
TXN000231,Customer_0029,credit,Northeast,groceries,Whole Foods,1709.79,USD,2023-06-25T02:31:00,Quick stop at Whole Foods for produce and dairy,False
TXN000232,Customer_0118,checking,Southwest,healthcare,Urgent Care Now,4027.09,USD,2024-05-01T08:02:00,Prescription refill at Urgent Care Now,False
TXN000233,Customer_0436,savings,Northeast,entertainment,Apple iTunes,2963.2,USD,2023-08-01T18:09:00,Movie tickets at Apple iTunes — family outing,False
TXN000234,Customer_0428,savings,Southwest,shopping,Amazon,735.21,USD,2023-12-06T12:48:00,In-store purchase at Amazon — seasonal wardrobe,False
TXN000235,Customer_0430,checking,Midwest,dining,Olive Garden,-221.36,USD,2024-02-11T10:01:00,Morning coffee and pastry at Olive Garden,False
TXN000236,Customer_0222,checking,Southwest,education,Chegg,1604.37,USD,2024-01-25T02:49:00,Chegg course enrollment — data engineering,False
TXN000237,Customer_0402,credit,Southeast,utilities,AT&T,1209.53,USD,2024-02-03T10:23:00,Monthly AT&T internet and cable bill,False
TXN000238,Customer_0068,checking,Southeast,groceries,Walmart Grocery,1622.83,USD,2024-03-17T14:35:00,Quick stop at Walmart Grocery for produce and dairy,False
TXN000239,Customer_0306,credit,Midwest,shopping,Amazon,407.84,USD,2024-01-30T00:18:00,Online order from Amazon — home office equipment,False
TXN000240,Customer_0195,checking,Southeast,dining,Olive Garden,2575.96,USD,2023-10-03T09:17:00,"Lunch with the team at Olive Garden, celebrated Q3 results",False
TXN000241,Customer_0401,checking,Midwest,dining,Starbucks,1245.45,USD,2023-09-15T07:46:00,"Client dinner at Starbucks, discussed Q4 roadmap",False
TXN000242,Customer_0004,savings,Midwest,rent,First Place Rentals,2063.09,USD,2024-01-25T10:28:00,Monthly rent payment to First Place Rentals,False
TXN000243,Customer_0103,savings,Midwest,rent,Urban Living Co,1446.39,USD,2023-07-01T12:20:00,Security deposit — Urban Living Co,False
TXN000244,Customer_0403,savings,Midwest,education,Barnes & Noble,1469.86,USD,2023-04-27T18:12:00,Barnes & Noble course enrollment — data engineering,False
TXN000245,Customer_0483,credit,Southeast,insurance,State Farm,-364.97,USD,2024-03-24T09:53:00,Life insurance premium payment to State Farm,False
TXN000246,Customer_0338,checking,West,shopping,IKEA,2851.85,USD,2024-01-22T02:28:00,Online order from IKEA — home office equipment,False
TXN000247,Customer_0446,credit,West,education,Barnes & Noble,2406.98,USD,2023-02-07T11:44:00,Textbook purchase at Barnes & Noble for continuing ed,False
TXN000248,Customer_0128,credit,Midwest,insurance,USAA,4115.23,USD,2023-06-20T20:39:00,Life insurance premium payment to USAA,False
TXN000249,Customer_0114,credit,Southwest,shopping,Best Buy,481.22,USD,2023-08-15T14:23:00,In-store purchase at Best Buy — seasonal wardrobe,False
TXN000250,Customer_0213,checking,Northeast,rent,First Place Rentals,-56.75,USD,2023-05-26T11:19:00,Monthly rent payment to First Place Rentals,False
TXN000251,Customer_0370,credit,West,utilities,Verizon,1570.61,USD,2023-11-23T02:19:00,Verizon electricity bill for the apartment,False
TXN000252,Customer_0085,credit,Southeast,dining,Chipotle,2917.62,USD,2024-06-12T05:35:00,"Client dinner at Chipotle, discussed Q4 roadmap",False
TXN000253,Customer_0095,checking,West,insurance,Allstate,1047.19,USD,2024-02-10T00:47:00,Allstate renters insurance quarterly payment,False
TXN000254,Customer_0143,credit,Northeast,utilities,National Grid,-111.32,USD,2023-04-15T17:11:00,National Grid wireless plan — family plan renewal,False
TXN000255,Customer_0271,credit,Midwest,utilities,National Grid,1184.28,USD,2024-02-02T19:25:00,Monthly National Grid internet and cable bill,False
TXN000256,Customer_0362,savings,Southwest,healthcare,LabCorp,2780.05,USD,2023-03-28T21:08:00,Annual physical copay at LabCorp,False
TXN000257,Customer_0262,savings,West,utilities,ConEdison,827.79,USD,2023-05-22T18:24:00,Monthly ConEdison internet and cable bill,False
TXN000258,Customer_0089,credit,Southeast,education,Barnes & Noble,4136.63,USD,2024-05-16T09:08:00,Barnes & Noble annual learning subscription,False
TXN000259,Customer_0249,checking,Southeast,education,Barnes & Noble,3895.52,USD,2024-01-29T17:32:00,Barnes & Noble course enrollment — data engineering,False
TXN000260,Customer_0086,checking,Southwest,shopping,IKEA,3197.09,USD,2023-02-01T07:18:00,In-store purchase at IKEA — seasonal wardrobe,False
TXN000261,Customer_0381,savings,Southwest,utilities,Verizon,761.1,USD,2024-06-07T03:36:00,Verizon electricity bill for the apartment,False
TXN000262,Customer_0280,checking,West,insurance,Progressive,-360.9,USD,2023-04-15T23:53:00,Life insurance premium payment to Progressive,False
TXN000263,Customer_0419,checking,West,utilities,ConEdison,2026.55,USD,2023-05-01T07:13:00,Monthly ConEdison internet and cable bill,False
TXN000264,Customer_0316,checking,Southeast,rent,Metro Realty,2748.13,USD,2023-07-31T01:36:00,Lease renewal fee at Metro Realty,False
TXN000265,Customer_0150,savings,Southwest,entertainment,Apple iTunes,761.86,USD,2023-10-01T16:57:00,Movie tickets at Apple iTunes — family outing,False
TXN000266,Customer_0444,credit,Southeast,dining,Starbucks,4134.87,USD,2023-05-16T07:09:00,"Client dinner at Starbucks, discussed Q4 roadmap",False
TXN000267,Customer_0322,savings,West,utilities,National Grid,644.06,USD,2024-04-07T02:40:00,National Grid electricity bill for the apartment,False
TXN000268,Customer_0450,savings,West,dining,Panera Bread,3375.36,USD,2024-05-14T10:37:00,Morning coffee and pastry at Panera Bread,True
TXN000269,Customer_0033,credit,West,dining,Panera Bread,2990.33,USD,2023-08-12T13:52:00,Morning coffee and pastry at Panera Bread,False
TXN000270,Customer_0290,savings,Midwest,entertainment,AMC Theaters,1523.21,USD,2023-02-19T01:06:00,In-app purchase on AMC Theaters platform,False
TXN000271,Customer_0234,checking,West,education,Coursera,4182.8,USD,2023-07-27T22:58:00,Coursera course enrollment — data engineering,False
TXN000272,Customer_0043,savings,Southeast,entertainment,Spotify,424.56,USD,2023-02-23T12:40:00,In-app purchase on Spotify platform,False
TXN000273,Customer_0110,savings,Northeast,utilities,National Grid,414.94,USD,2023-05-16T18:14:00,National Grid wireless plan — family plan renewal,False
TXN000274,Customer_0441,savings,Southeast,education,Coursera,3131.71,USD,2024-05-04T02:14:00,Coursera course enrollment — data engineering,False
TXN000275,Customer_0196,checking,Southeast,dining,Chipotle,1657.19,USD,2023-03-12T16:36:00,"Client dinner at Chipotle, discussed Q4 roadmap",True
TXN000276,Customer_0078,savings,Southwest,travel,Airbnb,3252.33,USD,2024-03-29T06:05:00,Hotel stay at Airbnb during product summit,False
TXN000277,Customer_0220,savings,Southeast,travel,Delta Airlines,3286.39,USD,2023-09-11T08:41:00,Car rental from Delta Airlines for client site visit,False
TXN000278,Customer_0482,credit,Northeast,insurance,USAA,3246.7,USD,2023-11-05T06:33:00,Life insurance premium payment to USAA,False
TXN000279,Customer_0407,checking,West,utilities,National Grid,2909.53,USD,2024-01-31T03:15:00,National Grid electricity bill for the apartment,False
TXN000280,Customer_0163,checking,West,rent,Apartment LLC,-183.74,USD,2024-03-06T11:34:00,Lease renewal fee at Apartment LLC,False
TXN000281,Customer_0473,checking,West,education,Coursera,-111.79,USD,2024-06-02T09:40:00,Coursera course enrollment — data engineering,False
TXN000282,Customer_0276,credit,Southeast,shopping,IKEA,1813.24,USD,2023-10-12T02:19:00,Flash sale purchase at IKEA,False
TXN000283,Customer_0391,credit,Northeast,utilities,Comcast Xfinity,1473.74,USD,2023-11-14T22:27:00,Comcast Xfinity wireless plan — family plan renewal,False
TXN000284,Customer_0233,credit,Southwest,utilities,AT&T,392.53,USD,2023-02-26T09:42:00,Monthly AT&T internet and cable bill,False
TXN000285,Customer_0084,savings,Midwest,travel,Delta Airlines,3187.01,USD,2024-06-19T16:50:00,Flight to Chicago via Delta Airlines for annual conference,False
TXN000286,Customer_0138,credit,Northeast,entertainment,Spotify,575.55,USD,2023-01-31T10:51:00,In-app purchase on Spotify platform,False
TXN000287,Customer_0040,savings,West,insurance,Geico,3206.89,USD,2024-06-07T11:03:00,Geico renters insurance quarterly payment,False
TXN000288,Customer_0458,credit,Northeast,rent,Urban Living Co,712.11,USD,2023-08-22T23:32:00,Security deposit — Urban Living Co,True
TXN000289,Customer_0077,checking,Northeast,groceries,Trader Joe's,2125.58,USD,2024-03-05T07:20:00,"Weekly grocery run at Trader Joe's, stocked up on essentials",False
TXN000290,Customer_0345,checking,Southeast,healthcare,LabCorp,2574.05,USD,2023-08-17T16:02:00,Prescription refill at LabCorp,False
TXN000291,Customer_0045,credit,West,dining,Panera Bread,3482.01,USD,2023-01-09T11:12:00,"Client dinner at Panera Bread, discussed Q4 roadmap",False
TXN000292,Customer_0253,checking,Southwest,entertainment,Apple iTunes,2090.35,USD,2023-09-09T04:00:00,Apple iTunes monthly subscription auto-renewal,False
TXN000293,Customer_0450,checking,Midwest,groceries,Trader Joe's,1562.17,USD,2023-01-02T21:24:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN000294,Customer_0252,checking,Southeast,entertainment,Netflix,2386.52,USD,2023-10-14T02:02:00,Netflix monthly subscription auto-renewal,False
TXN000295,Customer_0383,checking,Southwest,insurance,Allstate,4030.62,USD,2023-04-08T16:08:00,Life insurance premium payment to Allstate,False
TXN000296,Customer_0494,checking,Southeast,shopping,Amazon,2557.35,USD,2023-10-26T08:54:00,Flash sale purchase at Amazon,False
TXN000297,Customer_0484,checking,Southeast,shopping,Best Buy,2040.15,USD,2023-04-22T04:06:00,In-store purchase at Best Buy — seasonal wardrobe,False
TXN000298,Customer_0395,checking,West,education,MIT OpenCourseWare,547.71,USD,2023-11-12T14:16:00,Textbook purchase at MIT OpenCourseWare for continuing ed,False
TXN000299,Customer_0309,checking,Southeast,dining,Starbucks,1372.45,USD,2023-12-02T04:05:00,Morning coffee and pastry at Starbucks,False
TXN000300,Customer_0420,checking,Northeast,healthcare,Blue Cross Premium,225.03,USD,2024-02-19T14:35:00,Lab work order from Blue Cross Premium,False
TXN000301,Customer_0063,checking,Northeast,utilities,AT&T,463.07,USD,2023-08-16T04:12:00,AT&T electricity bill for the apartment,False
TXN000302,Customer_0039,checking,Northeast,healthcare,CVS Pharmacy,2639.6,USD,2023-07-22T20:28:00,Lab work order from CVS Pharmacy,False
TXN000303,Customer_0087,credit,West,dining,The Cheesecake Factory,196.92,USD,2024-02-09T15:01:00,"Lunch with the team at The Cheesecake Factory, celebrated Q3 results",False
TXN000304,Customer_0144,savings,Southeast,shopping,Target,970.15,USD,2023-02-05T19:39:00,In-store purchase at Target — seasonal wardrobe,False
TXN000305,Customer_0045,savings,West,entertainment,Steam,3973.09,USD,2023-05-21T13:12:00,In-app purchase on Steam platform,False
TXN000306,Customer_0010,savings,Midwest,insurance,State Farm,4473.42,USD,2024-05-06T17:50:00,Life insurance premium payment to State Farm,False
TXN000307,Customer_0164,credit,Southeast,rent,First Place Rentals,1750.77,USD,2023-01-31T08:03:00,Security deposit — First Place Rentals,False
TXN000308,Customer_0499,checking,Northeast,education,Barnes & Noble,3451.96,USD,2023-09-11T21:15:00,Textbook purchase at Barnes & Noble for continuing ed,False
TXN000309,Customer_0182,checking,Southeast,groceries,Trader Joe's,3810.04,USD,2023-08-31T18:20:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN000310,Customer_0291,credit,Southeast,healthcare,Urgent Care Now,3167.02,USD,2023-07-12T15:34:00,Prescription refill at Urgent Care Now,False
TXN000311,Customer_0011,credit,West,education,Coursera,257.48,USD,2023-01-01T10:58:00,Coursera course enrollment — data engineering,False
TXN000312,Customer_0445,savings,Northeast,travel,Uber,802.68,USD,2023-01-23T04:37:00,Car rental from Uber for client site visit,False
TXN000313,Customer_0192,credit,West,travel,Delta Airlines,3873.71,USD,2023-04-14T10:19:00,Car rental from Delta Airlines for client site visit,False
